TIMESTAMP,RECORD,SAOJOAO_PI_8.361576S_42.254068O_228m,Vel_Avg,Vel_Max,Vel_Min,Vel_Std,Temp_Avg,Temp_Max,Temp_Min,Temp_Std,UR_Avg,UR_Max,UR_Min,UR_Std,GHI1_Avg,GHI1_Max,GHI1_Min,GHI1_Std,GHI2_Avg,GHI2_Max,GHI2_Min,GHI2_Std,GHI3_Avg,GHI3_Max,GHI3_Min,GHI3_Std,GRI_Avg,GRI_Max,GRI_Min,GRI_Std,ALB1_Avg,ALB1_Max,ALB1_Min,ALB1_Std,ALB2_Avg,ALB2_Max,ALB2_Min,ALB2_Std,ALB3_Avg,ALB3_Max,ALB3_Min,ALB3_Std,Cell_Isc_Avg,Cell_Isc_Max,Cell_Isc_Min,Cell_Isc_Std,Cell_Temp_Avg,Cell_Temp_Max,Cell_Temp_Min,Cell_Temp_Std,BattV_Min,PTemp_C
2024-07-08 00:00:00,1253627,1,0.582,1.247,0.0,0.622,26.57,26.6,26.52,0.013,60.17,60.21,60.13,0.019,-2.664358,-2.639071,-2.69127,0.01191209,-2.786643,-2.756236,-2.81954,0.0172027,0.0,0.0,0.0,0.0,0.2977946,0.3108669,0.2827301,0.006184948,-0.1119071,-0.1064472,-0.1170201,0.002352799,-0.1070045,-0.1013595,-0.1118007,0.002339796,NAN,inf,inf,NAN,-0.0005164243,-0.0004937089,-0.0005360998,1.178078e-05,27.07855,27.12425,27.03596,0.02270693,12.66,27.32
2024-07-08 00:01:00,1253628,1,0.249,1.247,0.0,0.499,26.55,26.57,26.52,0.012,60.19,60.3,60.11,0.055,-2.704938,-2.681865,-2.735855,0.01327537,-2.83806,-2.806532,-2.869333,0.01539774,0.0,0.0,0.0,0.0,0.3004493,0.3140911,0.2806091,0.00717866,-0.1109735,-0.1039865,-0.1164429,0.002591531,-0.105762,-0.098997,-0.110492,0.002419255,NAN,inf,inf,NAN,-0.0005171376,-0.0004944787,-0.0005366129,1.031149e-05,27.02725,27.09709,26.96283,0.02859288,12.65,27.3
2024-07-08 00:02:00,1253629,1,0.0,0.0,0.0,0.0,26.54,26.58,26.51,0.014,60.28,60.36,60.18,0.039,-2.756772,-2.725357,-2.787925,0.01580342,-2.896363,-2.863297,-2.923802,0.01533896,0.0,0.0,0.0,0.0,0.3123277,0.3288099,0.2916495,0.00737984,-0.1132995,-0.1066413,-0.1190494,0.0023881,-0.1078417,-0.1013358,-0.1129889,0.002269935,NAN,inf,inf,NAN,-0.0005137103,-0.0004942221,-0.000537126,1.100937e-05,26.9667,27.00932,26.91006,0.02638173,12.65,27.28
2024-07-08 00:03:00,1253630,1,0.0,0.0,0.0,0.0,26.54,26.57,26.5,0.017,60.23,60.29,60.16,0.032,-2.812555,-2.782765,-2.844791,0.01665887,-2.959835,-2.919746,-2.986067,0.01472748,0.0,0.0,0.0,0.0,0.3221261,0.3404703,0.3028931,0.008556674,-0.114593,-0.1064729,-0.121355,0.003460163,-0.1088885,-0.1014355,-0.1156748,0.003206389,NAN,inf,inf,NAN,-0.0005162635,-0.0004944787,-0.0005373826,1.167196e-05,26.91183,26.9738,26.84893,0.02459704,12.65,27.26
2024-07-08 00:04:00,1253631,1,0.104,1.247,0.0,0.345,26.5,26.55,26.47,0.018,60.33,60.45,60.23,0.06,-2.863954,-2.828643,-2.888783,0.01483603,-3.011417,-2.983712,-3.034565,0.01452041,0.0,0.0,0.0,0.0,0.3059954,0.3203502,0.286617,0.008337682,-0.1070188,-0.09931449,-0.1119013,0.003232863,-0.1017816,-0.09462698,-0.1063885,0.002996446,NAN,inf,inf,NAN,-0.0005201783,-0.0004947353,-0.000537126,1.055817e-05,26.86542,26.92783,26.80401,0.02373939,12.66,27.24
2024-07-08 00:05:00,1253632,1,0.125,1.247,0.0,0.374,26.48,26.51,26.44,0.013,60.43,60.53,60.34,0.047,-2.888714,-2.874996,-2.900137,0.006463582,-3.030059,-3.013258,-3.053607,0.008542478,0.0,0.0,0.0,0.0,0.278951,0.3042153,0.2595699,0.008304554,-0.09673684,-0.0897974,-0.1057906,0.00298566,-0.09222637,-0.08536054,-0.1002994,0.002779474,NAN,inf,inf,NAN,-0.0005185523,-0.0004815459,-0.0005376392,1.267295e-05,26.8206,26.87297,26.77529,0.02490329,12.65,27.21
2024-07-08 00:06:00,1253633,1,0.0,0.0,0.0,0.0,26.46,26.5,26.44,0.011,60.54,60.58,60.49,0.02,-2.902879,-2.881364,-2.922509,0.01001063,-3.047151,-3.029935,-3.063645,0.007815504,0.0,0.0,0.0,0.0,0.2724648,0.2862962,0.2599199,0.006477773,-0.09380475,-0.08957301,-0.09826621,0.002177174,-0.08935556,-0.08532818,-0.09402688,0.002087815,NAN,inf,inf,NAN,-0.000517496,-0.0004952485,-0.0005373826,1.09872e-05,26.77084,26.83641,26.7314,0.02086413,12.65,27.19
2024-07-08 00:07:00,1253634,1,0.021,1.247,0.0,0.16,26.46,26.48,26.44,0.012,60.56,60.62,60.5,0.022,-2.91664,-2.905679,-2.928745,0.006088318,-3.059839,-3.042783,-3.075147,0.007400445,0.0,0.0,0.0,0.0,0.2710639,0.2842073,0.2560545,0.006908758,-0.09296469,-0.08780893,-0.09779369,0.002379808,-0.08860895,-0.08341555,-0.09287306,0.002238164,NAN,inf,inf,NAN,-0.0005194538,-0.0004957617,-0.0005381523,1.209964e-05,26.74524,26.79253,26.70268,0.0199074,12.66,27.16
2024-07-08 00:08:00,1253635,1,0.0,0.0,0.0,0.0,26.45,26.48,26.43,0.013,60.59,60.64,60.54,0.021,-2.91996,-2.908244,-2.935763,0.005527271,-3.07979,-3.0616,-3.097106,0.007187584,0.0,0.0,0.0,0.0,0.270135,0.2861949,0.2461494,0.007514523,-0.09266547,-0.08517818,-0.09812486,0.002359039,-0.08787293,-0.0805786,-0.09316855,0.002260507,NAN,inf,inf,NAN,-0.0005180647,-0.000482829,-0.0005381523,1.209067e-05,26.70397,26.75804,26.65931,0.02265918,12.65,27.14
2024-07-08 00:09:00,1253636,1,0.374,1.247,0.0,0.571,26.43,26.46,26.41,0.013,60.61,60.68,60.51,0.036,-2.921131,-2.903624,-2.940187,0.006795891,-3.070502,-3.04292,-3.088471,0.0118678,0.0,0.0,0.0,0.0,0.2533742,0.2672127,0.2371633,0.007315286,-0.08667658,-0.08149719,-0.09125816,0.002431292,-0.0824498,-0.07762574,-0.08660271,0.002230289,NAN,inf,inf,NAN,-0.0005158177,-0.0004833422,-0.0005384088,1.309833e-05,26.69337,26.73872,26.64939,0.0198381,12.66,27.11
