TIMESTAMP,RECORD,SAOJOAO_PI_8.361576S_42.254068O_228m,Vel_Avg,Vel_Max,Vel_Min,Vel_Std,Temp_Avg,Temp_Max,Temp_Min,Temp_Std,UR_Avg,UR_Max,UR_Min,UR_Std,GHI1_Avg,GHI1_Max,GHI1_Min,GHI1_Std,GHI2_Avg,GHI2_Max,GHI2_Min,GHI2_Std,GHI3_Avg,GHI3_Max,GHI3_Min,GHI3_Std,GRI_Avg,GRI_Max,GRI_Min,GRI_Std,ALB1_Avg,ALB1_Max,ALB1_Min,ALB1_Std,ALB2_Avg,ALB2_Max,ALB2_Min,ALB2_Std,ALB3_Avg,ALB3_Max,ALB3_Min,ALB3_Std,Cell_Isc_Avg,Cell_Isc_Max,Cell_Isc_Min,Cell_Isc_Std,Cell_Temp_Avg,Cell_Temp_Max,Cell_Temp_Min,Cell_Temp_Std,BattV_Min,PTemp_C
2024-07-07 00:00:00,1252187,1,0.0,0.0,0.0,0.0,26.96,26.99,26.92,0.014,63.29,63.39,63.21,0.047,-1.815031,-1.7949,-1.837676,0.009679049,-1.945006,-1.923339,-1.972391,0.01380578,0.0,0.0,0.0,0.0,0.2349538,0.2643809,0.2003686,0.018761,-0.1288499,-0.1071583,-0.1449532,0.01014916,-0.1202312,-0.1012938,-0.1345149,0.009125262,NAN,inf,inf,NAN,-0.0005128801,-0.0004766701,-0.0005317382,1.109472e-05,27.91606,27.95907,27.88018,0.01826696,12.67,27.92
2024-07-07 00:01:00,1252188,1,0.0,0.0,0.0,0.0,26.95,26.98,26.92,0.012,63.39,63.45,63.27,0.045,-1.848929,-1.830321,-1.867396,0.01001671,-1.985211,-1.961091,-2.009928,0.0120896,0.0,0.0,0.0,0.0,0.2799716,0.3045491,0.2521222,0.01170714,-0.1510798,-0.1374067,-0.163404,0.005747001,-0.1407156,-0.1282259,-0.1521476,0.005254679,NAN,inf,inf,NAN,-0.0005143273,-0.0004890899,-0.0005322513,1.092617e-05,27.87994,27.94079,27.83526,0.02164361,12.67,27.91
2024-07-07 00:02:00,1252189,1,0.0,0.0,0.0,0.0,26.94,26.97,26.92,0.013,63.48,63.53,63.39,0.03,-1.877391,-1.85503,-1.899933,0.01064982,-2.017357,-1.989856,-2.050901,0.01653721,0.0,0.0,0.0,0.0,0.3186406,0.342014,0.2913261,0.01365127,-0.169405,-0.1566433,-0.1819831,0.006648323,-0.1576513,-0.145934,-0.1685575,0.005799142,NAN,inf,inf,NAN,-0.000515636,-0.0004903729,-0.0005317382,1.115939e-05,27.84185,27.88751,27.79817,0.01944768,12.67,27.89
2024-07-07 00:03:00,1252190,1,0.0,0.0,0.0,0.0,26.93,26.97,26.91,0.014,63.52,63.58,63.48,0.023,-1.909585,-1.887915,-1.943444,0.01375972,-2.067165,-2.03843,-2.101767,0.01677968,0.0,0.0,0.0,0.0,0.3446611,0.3644129,0.3275143,0.009126498,-0.1803555,-0.1720876,-0.1902297,0.003960846,-0.1666172,-0.1598323,-0.1749024,0.003560776,NAN,inf,inf,NAN,-0.0005157558,-0.0004906296,-0.0005319948,1.063665e-05,27.79898,27.86034,27.73703,0.02446431,12.67,27.87
2024-07-07 00:04:00,1252191,1,0.0,0.0,0.0,0.0,26.94,26.97,26.91,0.012,63.5,63.61,63.32,0.079,-1.970628,-1.932472,-2.003931,0.01845551,-2.127944,-2.097452,-2.158921,0.01504913,0.0,0.0,0.0,0.0,0.3702993,0.3854732,0.3529074,0.008069925,-0.1878259,-0.1814047,-0.1961895,0.003287344,-0.1739077,-0.167457,-0.1803873,0.003168842,NAN,inf,inf,NAN,-0.0005161227,-0.0004901164,-0.0005322513,1.157892e-05,27.74854,27.81645,27.70099,0.02394511,12.67,27.86
2024-07-07 00:05:00,1252192,1,0.0,0.0,0.0,0.0,26.93,26.97,26.91,0.012,63.48,63.68,63.19,0.148,-2.034012,-1.99525,-2.076255,0.02142325,-2.174819,-2.138206,-2.213475,0.02119875,0.0,0.0,0.0,0.0,0.3960487,0.4190514,0.3639106,0.01176861,-0.194552,-0.1823884,-0.2035017,0.00447134,-0.1819315,-0.1701944,-0.1900211,0.004171179,NAN,inf,inf,NAN,-0.0005152374,-0.0005038193,-0.0005325079,9.452981e-06,27.71175,27.76265,27.65554,0.02401017,12.67,27.84
2024-07-07 00:06:00,1252193,1,0.0,0.0,0.0,0.0,26.93,26.97,26.89,0.012,63.66,63.73,63.61,0.022,-2.106653,-2.066387,-2.152723,0.02507658,-2.245101,-2.198157,-2.2865,0.02539024,0.0,0.0,0.0,0.0,0.4084384,0.4223797,0.3935805,0.006672682,-0.193931,-0.1858453,-0.2010107,0.003578663,-0.1819682,-0.1747344,-0.189214,0.003242106,NAN,inf,inf,NAN,-0.0005139723,-0.0004908862,-0.0005327645,1.088864e-05,27.65911,27.71772,27.60225,0.02163791,12.66,27.82
2024-07-07 00:07:00,1252194,1,0.0,0.0,0.0,0.0,26.93,26.95,26.91,0.011,63.62,63.69,63.57,0.023,-2.199984,-2.142595,-2.254321,0.02892178,-2.345611,-2.290969,-2.401553,0.03243104,0.0,0.0,0.0,0.0,0.4198715,0.4360113,0.4069129,0.006062235,-0.1911187,-0.1848513,-0.1995451,0.003018878,-0.1792671,-0.1732007,-0.1873576,0.002986799,NAN,inf,inf,NAN,-0.0005148738,-0.0004911428,-0.0005330211,1.104762e-05,27.60699,27.66286,27.54845,0.02332022,12.67,27.81
2024-07-07 00:08:00,1252195,1,0.0,0.0,0.0,0.0,26.93,26.97,26.91,0.012,63.6,63.64,63.55,0.019,-2.306676,-2.256258,-2.35698,0.02814153,-2.46819,-2.403138,-2.525654,0.03450305,0.0,0.0,0.0,0.0,0.4248776,0.4368954,0.4106526,0.006463656,-0.1842494,-0.1773057,-0.1922311,0.003637143,-0.1722259,-0.1657131,-0.1798087,0.003595242,NAN,inf,inf,NAN,-0.0005149037,-0.0004906296,-0.0005332776,1.182845e-05,27.53263,27.60958,27.47687,0.02778717,12.67,27.79
2024-07-07 00:09:00,1252196,1,0.0,0.0,0.0,0.0,26.93,26.97,26.91,0.013,63.59,63.67,63.52,0.034,-2.407277,-2.343998,-2.453966,0.02700681,-2.573653,-2.525725,-2.617388,0.02508797,0.0,0.0,0.0,0.0,0.4371504,0.4489909,0.4198872,0.006310903,-0.1816107,-0.1723554,-0.1895615,0.003581139,-0.1698618,-0.1616073,-0.1769876,0.003253722,NAN,inf,inf,NAN,-0.0005171542,-0.0004919127,-0.0005340473,1.014645e-05,27.46634,27.51972,27.42255,0.02334116,12.66,27.77
2024-07-07 00:10:00,1252197,1,0.0,0.0,0.0,0.0,26.93,26.95,26.91,0.011,63.73,63.85,63.62,0.067,-2.490896,-2.442764,-2.539439,0.02543034,-2.66178,-2.608522,-2.720435,0.03013881,0.0,0.0,0.0,0.0,0.4476371,0.4629272,0.429496,0.007376217,-0.1797366,-0.1739118,-0.1845656,0.002387032,-0.168195,-0.1632873,-0.1722781,0.002180075,NAN,inf,inf,NAN,-0.0005156222,-0.0004921692,-0.0005343039,1.043104e-05,27.41393,27.4936,27.35829,0.02563471,12.66,27.75
2024-07-07 00:11:00,1252198,1,0.0,0.0,0.0,0.0,26.92,26.95,26.88,0.012,63.76,63.81,63.7,0.028,-2.581518,-2.536769,-2.632481,0.02595822,-2.763492,-2.711594,-2.804332,0.02687931,0.0,0.0,0.0,0.0,0.4523107,0.464987,0.441907,0.005805878,-0.1753907,-0.1689987,-0.1814171,0.002685427,-0.1638288,-0.1580606,-0.1698272,0.002539681,NAN,inf,inf,NAN,-0.0005130912,-0.0004919127,-0.0005337907,1.23892e-05,27.35711,27.3959,27.28829,0.02151979,12.66,27.73
2024-07-07 00:12:00,1252199,1,0.0,0.0,0.0,0.0,26.92,26.95,26.89,0.012,63.75,63.81,63.66,0.04,-2.650962,-2.623624,-2.685716,0.01590311,-2.832056,-2.801806,-2.866758,0.01692972,0.0,0.0,0.0,0.0,0.4334871,0.4510881,0.4120204,0.008377275,-0.1637558,-0.154529,-0.1718319,0.003804065,-0.1532845,-0.1447201,-0.1608253,0.003582232,NAN,inf,inf,NAN,-0.000518189,-0.0004787231,-0.0005350736,1.280202e-05,27.30186,27.36822,27.23343,0.02700414,12.66,27.7
