"TOA5","SAO JOAO PIAUI -PI","CR1000X","23877","CR1000X.Std.04.02","CPU:SAO JOAO_PI_Rev01.CR1X","54873","Tab_dados_SJP_PI"
"TIMESTAMP","RECORD","SAOJOAO_PI_8.361576S_42.254068O_228m","Vel_Avg","Vel_Max","Vel_Min","Vel_Std","Temp_Avg","Temp_Max","Temp_Min","Temp_Std","UR_Avg","UR_Max","UR_Min","UR_Std","GHI1_Avg","GHI1_Max","GHI1_Min","GHI1_Std","GHI2_Avg","GHI2_Max","GHI2_Min","GHI2_Std","GHI3_Avg","GHI3_Max","GHI3_Min","GHI3_Std","GRI_Avg","GRI_Max","GRI_Min","GRI_Std","ALB1_Avg","ALB1_Max","ALB1_Min","ALB1_Std","ALB2_Avg","ALB2_Max","ALB2_Min","ALB2_Std","ALB3_Avg","ALB3_Max","ALB3_Min","ALB3_Std","Cell_Isc_Avg","Cell_Isc_Max","Cell_Isc_Min","Cell_Isc_Std","Cell_Temp_Avg","Cell_Temp_Max","Cell_Temp_Min","Cell_Temp_Std","BattV_Min","PTemp_C"
"TS","RN","","m/s","m/s","m/s","m/s","Deg C","Deg C","Deg C","Deg C","RH","RH","RH","RH","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m²","W/m²","W/m²","W/m²","W/m^2","W/m^2","W/m^2","W/m^2","","","","","","","","","","","","","Amps","Amps","Amps","Amps","°C","°C","°C","°C","Volts","Deg C"
"","","Smp:Sample","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Min","Smp"
2024-07-02 10:42:00,1245629,1,3.42,5.247,2.847,0.604,30.28,30.37,30.18,0.052,46.93,47.58,46.68,0.213,835.5899,836.6935,832.9431,0.9625462,820.0565,821.1386,817.476,0.9597925,774.8935,776.8693,772.2417,1.047287,166.0457,166.2634,165.5027,0.201138,0.1987182,0.1988839,0.198598,6.318271e-05,0.2024831,0.2026295,0.2023427,7.437725e-05,0.2142794,0.2149846,0.213861,0.0002334286,0.103698,0.1039576,0.1033396,0.0001412904,45.94913,46.1227,45.82788,0.08120023,13.16,34.4
2024-07-02 10:43:00,1245630,1,3.794,4.447,2.047,0.575,30.4,30.48,30.35,0.033,46.79,46.92,46.62,0.085,836.1857,836.7205,835.5981,0.25212,820.7771,821.3807,820.1158,0.2367811,775.722,776.8838,773.8921,0.7117301,166.093,166.2098,165.9577,0.07741523,0.1986318,0.1988064,0.1984237,9.086199e-05,0.2023618,0.2025366,0.2021956,9.616213e-05,0.2141173,0.2147001,0.2137197,0.0002017136,0.1038194,0.1039724,0.1035738,9.518238e-05,46.15377,46.22985,46.0955,0.02965552,13.16,34.44
2024-07-02 10:44:00,1245631,1,3.194,4.447,2.047,0.534,30.55,30.59,30.47,0.029,46.45,46.69,46.12,0.174,836.7347,837.5154,835.5743,0.5302216,821.5204,822.2881,820.3401,0.5506676,776.433,777.9686,774.5425,0.7753185,166.1415,166.3629,165.9536,0.09638058,0.1985561,0.1986773,0.1984531,5.911632e-05,0.2022342,0.2023801,0.2021187,6.461774e-05,0.2139746,0.2145221,0.2134492,0.0001888201,0.1039224,0.1041221,0.1036705,0.0001036984,46.30747,46.39084,46.19323,0.05028139,13.16,34.47
2024-07-02 10:45:00,1245632,1,3.234,5.247,1.247,0.996,30.46,30.54,30.38,0.039,46.51,46.83,46.16,0.155,837.1389,837.8344,836.4512,0.3509687,821.9459,822.6494,821.2924,0.3409546,777.1235,779.168,775.2195,0.7889863,166.3937,166.5675,166.1976,0.1076115,0.1987635,0.1989274,0.1985413,0.000104516,0.2024367,0.2026387,0.2021657,0.0001278725,0.2141128,0.2146773,0.2135842,0.000211571,0.1040238,0.1043025,0.1037675,0.0001052448,46.48125,46.58795,46.37362,0.06292346,13.16,34.51
2024-07-02 10:46:00,1245633,1,3.727,4.447,2.047,0.665,30.37,30.42,30.34,0.023,46.79,47.15,46.11,0.265,839.1989,841.1353,837.6008,0.8082146,824.0305,826.1832,822.4936,0.8594803,778.9836,781.7564,776.5534,1.158547,166.7923,167.3117,166.5346,0.1474014,0.1987505,0.1989079,0.1985334,0.0001038705,0.2024101,0.2026083,0.2021899,0.0001183671,0.2141198,0.2146882,0.2134728,0.000240634,0.1042702,0.1046463,0.1039461,0.0001555758,46.43229,46.52737,46.34079,0.04473042,13.16,34.55
2024-07-02 10:47:00,1245634,1,4.087,6.047,2.847,0.984,30.42,30.47,30.38,0.017,46.03,46.27,45.8,0.129,842.2542,842.9998,841.2324,0.4404983,827.0446,827.7326,826.0273,0.4213572,781.8803,784.1378,779.9312,0.8111324,167.5459,167.7511,167.3158,0.144646,0.19893,0.1991183,0.1986877,0.0001013103,0.2025882,0.2028081,0.2023246,0.0001156042,0.2142845,0.2147764,0.2138657,0.0002369265,0.1046578,0.1049609,0.1043992,0.0001081448,46.4278,46.51741,46.29528,0.06727565,13.16,34.59
2024-07-02 10:48:00,1245635,1,4.3,6.047,2.047,0.929,30.43,30.47,30.37,0.026,45.84,46.13,45.68,0.121,842.4897,843.5834,841.4458,0.481896,827.2918,828.2803,826.2808,0.4462937,782.1476,783.4183,780.9145,0.539861,167.5418,167.8561,167.2429,0.173123,0.1988595,0.1990661,0.1985931,0.0001491788,0.2025118,0.2027387,0.2022319,0.0001615132,0.2142018,0.2146103,0.2137537,0.0001879864,0.1046878,0.1048512,0.1045226,7.063667e-05,46.31705,46.4019,46.1631,0.06924935,13.16,34.62
2024-07-02 10:49:00,1245636,1,5.007,8.45,3.647,1.198,30.39,30.44,30.34,0.024,46.18,46.48,45.93,0.139,844.0635,845.0931,843.2995,0.5976279,828.8459,830.028,828.0549,0.6192061,783.2244,785.8239,781.7002,0.7646967,167.7924,168.0072,167.4642,0.1331653,0.1987949,0.1989798,0.1985806,0.0001038824,0.202445,0.202664,0.2021823,0.0001185961,0.2142406,0.2148065,0.2137849,0.0002008901,0.104815,0.1051672,0.1046185,0.0001028615,45.98976,46.17144,45.72558,0.1106163,13.16,34.65
