TIMESTAMP,RECORD,ILHA_SP_20.398447_51.356792_314m,Vel_Avg,Vel_Max,Vel_Min,Vel_Std,Temp_Avg,Temp_Max,Temp_Min,Temp_Std,UR_Avg,UR_Max,UR_Min,UR_Std,GHI1_Avg,GHI1_Max,GHI1_Min,GHI1_Std,GHI2_Avg,GHI2_Max,GHI2_Min,GHI2_Std,GHI3_Avg,GHI3_Max,GHI3_Min,GHI3_Std,GRI_Avg,GRI_Max,GRI_Min,GRI_Std,ALB1_Avg,ALB1_Max,ALB1_Min,ALB1_Std,ALB2_Avg,ALB2_Max,ALB2_Min,ALB2_Std,ALB3_Avg,ALB3_Max,ALB3_Min,ALB3_Std,Cell_Isc_Avg,Cell_Isc_Max,Cell_Isc_Min,Cell_Isc_Std,Cell_Temp_Avg,Cell_Temp_Max,Cell_Temp_Min,Cell_Temp_Std,BattV_Min,PTemp_C
2024-07-13 00:00:00,1223084,1,2.314,3.647,1.247,0.52,17.71,17.74,17.68,0.014,87.1,87.2,87.1,0.032,-1.752246,-1.727119,-1.768196,0.009475527,-1.692132,-1.66622,-1.714721,0.01147859,0.0,0.0,0.0,0.0,0.5211031,0.5372298,0.50649,0.006329021,-0.297581,-0.287098,-0.3064137,0.003923036,-0.3081851,-0.2976376,-0.3178363,0.004338001,NAN,inf,inf,NAN,0.000181698,0.0001829327,0.0001808749,4.088657e-07,18.97221,19.03477,18.91677,0.0228245,12.6,18.67
2024-07-13 00:01:00,1223085,1,3.087,3.647,2.047,0.491,17.71,17.74,17.68,0.014,87.2,87.3,87.2,0.029,-1.760031,-1.74637,-1.776857,0.005997354,-1.695629,-1.680878,-1.708022,0.006670466,0.0,0.0,0.0,0.0,0.512173,0.5335408,0.4924042,0.00740265,-0.2911054,-0.2805451,-0.3027614,0.004346898,-0.3021334,-0.2905059,-0.3150898,0.004490383,NAN,inf,inf,NAN,0.0001816037,0.0001829327,0.0001808749,3.90567e-07,18.99066,19.04261,18.92564,0.02724774,12.6,18.66
2024-07-13 00:02:00,1223086,1,2.94,5.247,2.047,0.801,17.72,17.74,17.68,0.015,87.2,87.2,87.1,0.036,-1.749446,-1.72419,-1.771286,0.01017693,-1.682837,-1.654556,-1.701952,0.008359146,0.0,0.0,0.0,0.0,0.5048416,0.5148926,0.4939885,0.005308376,-0.2885752,-0.2808415,-0.2967892,0.003836247,-0.2999794,-0.2926936,-0.3081815,0.003771472,NAN,inf,inf,NAN,0.0001816466,0.0001824183,0.0001803605,4.430381e-07,19.01206,19.06089,18.97108,0.02148307,12.6,18.65
2024-07-13 00:03:00,1223087,1,2.594,4.447,2.047,0.628,17.71,17.74,17.68,0.012,87.1,87.2,87.0,0.06,-1.718602,-1.701335,-1.734211,0.006486255,-1.647877,-1.626583,-1.674043,0.008464338,0.0,0.0,0.0,0.0,0.4978924,0.5187402,0.4855206,0.006632107,-0.289661,-0.2818803,-0.3017891,0.003983641,-0.3021072,-0.2932646,-0.3135205,0.004140718,NAN,inf,inf,NAN,0.0001819467,0.0001829327,0.0001813894,3.70277e-07,19.01295,19.06976,18.96219,0.02009344,12.6,18.65
2024-07-13 00:04:00,1223088,1,2.127,3.647,1.247,0.541,17.68,17.73,17.66,0.013,87.1,87.2,87.0,0.067,-1.727637,-1.703501,-1.749559,0.009628255,-1.677721,-1.648132,-1.707866,0.01352294,0.0,0.0,0.0,0.0,0.5020772,0.5121033,0.4845499,0.005214741,-0.2906739,-0.2787304,-0.2969279,0.003498318,-0.2993496,-0.2858674,-0.3077151,0.004310395,NAN,inf,inf,NAN,0.0001818695,0.0001829327,0.0001808749,3.997746e-07,18.96856,19.05201,18.92513,0.02418601,12.6,18.64
2024-07-13 00:05:00,1223089,1,2.567,4.447,1.247,0.682,17.67,17.7,17.63,0.016,87.3,87.3,87.2,0.022,-1.759552,-1.73639,-1.783716,0.0118864,-1.721434,-1.691017,-1.748668,0.01517607,0.0,0.0,0.0,0.0,0.4903463,0.5080167,0.4752749,0.00669136,-0.2790622,-0.2685759,-0.2902232,0.00496533,-0.285348,-0.2724467,-0.300534,0.005783844,NAN,inf,inf,NAN,0.0001817152,0.0001826755,0.0001806177,4.376969e-07,18.94516,18.99718,18.91677,0.01820346,12.6,18.63
2024-07-13 00:06:00,1223090,1,2.42,4.447,1.247,0.751,17.64,17.67,17.61,0.013,87.3,87.4,87.3,0.03,-1.785683,-1.765841,-1.817713,0.01177334,-1.754761,-1.730594,-1.78501,0.01432825,0.0,0.0,0.0,0.0,0.4763161,0.4922656,0.4636684,0.006494372,-0.2669359,-0.2550834,-0.2780122,0.004727738,-0.2716286,-0.2632476,-0.2836748,0.005108989,NAN,inf,inf,NAN,0.0001815137,0.0001824183,0.0001803605,3.914823e-07,18.93055,18.97994,18.89065,0.01883896,12.6,18.63
2024-07-13 00:07:00,1223091,1,2.594,3.647,2.047,0.473,17.63,17.67,17.6,0.011,87.4,87.4,87.3,0.025,-1.803506,-1.788447,-1.813498,0.005725826,-1.769343,-1.748582,-1.783293,0.006303709,0.0,0.0,0.0,0.0,0.4637304,0.4787479,0.4472636,0.007008032,-0.2571999,-0.2474231,-0.2657728,0.004154176,-0.2621775,-0.2527073,-0.270855,0.003982776,NAN,inf,inf,NAN,0.0001816895,0.0001824183,0.0001806177,4.017016e-07,18.93357,18.97994,18.89065,0.01957443,12.6,18.62
2024-07-13 00:08:00,1223092,1,2.034,2.847,1.247,0.4,17.61,17.64,17.57,0.015,87.4,87.4,87.3,0.027,-1.816526,-1.799017,-1.836778,0.008675481,-1.790435,-1.758068,-1.83066,0.01378744,0.0,0.0,0.0,0.0,0.4591643,0.472936,0.4465092,0.00494316,-0.252916,-0.2450903,-0.2591434,0.002816246,-0.2566681,-0.2472467,-0.2622053,0.003084054,NAN,inf,inf,NAN,0.0001814494,0.0001824183,0.0001806177,4.157286e-07,18.90216,18.94495,18.82799,0.02918977,12.6,18.61
2024-07-13 00:09:00,1223093,1,2.127,2.847,1.247,0.405,17.58,17.61,17.56,0.015,87.4,87.5,87.3,0.034,-1.851948,-1.822554,-1.885244,0.01518304,-1.840314,-1.808559,-1.881192,0.0196105,0.0,0.0,0.0,0.0,0.4566712,0.4669981,0.442201,0.005569977,-0.2467432,-0.2369663,-0.2538753,0.004351068,-0.2483464,-0.2366534,-0.256587,0.004948676,NAN,inf,inf,NAN,0.0001813937,0.0001824183,0.0001806177,3.560804e-07,18.85529,18.89953,18.8034,0.01893394,12.6,18.6
