TIMESTAMP,RECORD,ILHA_SP_20.398447_51.356792_314m,Vel_Avg,Vel_Max,Vel_Min,Vel_Std,Temp_Avg,Temp_Max,Temp_Min,Temp_Std,UR_Avg,UR_Max,UR_Min,UR_Std,GHI1_Avg,GHI1_Max,GHI1_Min,GHI1_Std,GHI2_Avg,GHI2_Max,GHI2_Min,GHI2_Std,GHI3_Avg,GHI3_Max,GHI3_Min,GHI3_Std,GRI_Avg,GRI_Max,GRI_Min,GRI_Std,ALB1_Avg,ALB1_Max,ALB1_Min,ALB1_Std,ALB2_Avg,ALB2_Max,ALB2_Min,ALB2_Std,ALB3_Avg,ALB3_Max,ALB3_Min,ALB3_Std,Cell_Isc_Avg,Cell_Isc_Max,Cell_Isc_Min,Cell_Isc_Std,Cell_Temp_Avg,Cell_Temp_Max,Cell_Temp_Min,Cell_Temp_Std,BattV_Min,PTemp_C
2024-07-02 10:41:00,1207885,1,2.327,3.647,1.247,0.824,22.23,22.27,22.19,0.019,70.93,71.36,70.5,0.223,590.554,592.2233,588.1508,1.185288,594.0875,595.886,591.5581,1.269713,532.8536,534.8951,530.3338,1.303867,93.90404,94.07346,93.64709,0.1255881,0.159015,0.1592229,0.158776,0.0001123401,0.1580701,0.1583058,0.157865,0.0001295205,0.1762417,0.1766766,0.1758539,0.0002468132,0.07218923,0.07246825,0.07184864,0.0001773915,37.26868,37.37172,37.17631,0.05644234,13.45,25.75
2024-07-02 10:42:00,1207886,1,2.967,4.447,2.047,0.65,22.19,22.27,22.12,0.04,71.39,72.02,70.75,0.373,591.8755,592.3085,591.4586,0.21324,595.5029,595.8955,595.1531,0.1736598,534.0065,535.353,532.0042,0.5073953,94.05249,94.08371,93.97409,0.02677375,0.1589055,0.1589997,0.1588236,4.677755e-05,0.157937,0.1580447,0.1578254,4.727856e-05,0.1761248,0.17679,0.1757291,0.0001687994,0.0723436,0.07252391,0.07207093,6.876309e-05,37.21794,37.35447,37.10683,0.05542743,13.43,25.81
2024-07-02 10:43:00,1207887,1,1.954,3.647,1.247,0.638,22.09,22.15,22.06,0.02,72.07,72.45,71.54,0.297,594.6725,596.1782,592.1985,1.350681,598.5139,600.1215,595.7655,1.458419,536.6492,539.3392,534.2603,1.388791,94.35261,94.49523,94.06368,0.1313772,0.1586706,0.1588711,0.158417,0.0001526164,0.1576544,0.1579277,0.1573943,0.0001757575,0.175828,0.1763306,0.1751291,0.0002406788,0.07269491,0.07306039,0.07237337,0.0001876205,37.03195,37.16848,36.93807,0.05233061,13.42,25.87
2024-07-02 10:44:00,1207888,1,2.567,3.647,2.047,0.502,22.16,22.22,22.09,0.034,71.61,72.46,70.62,0.578,595.4287,596.4307,593.5681,0.7582471,599.5013,600.6647,597.5878,0.7654657,537.5857,538.9942,535.1357,0.8403707,94.34105,94.45164,94.10069,0.09454986,0.1584398,0.1585508,0.1583298,5.101234e-05,0.1573641,0.1574886,0.1572359,5.398333e-05,0.1754814,0.1758081,0.1750929,0.0001460006,0.07282977,0.07301915,0.07249709,0.0001139929,37.25335,37.32943,37.14237,0.0427039,13.43,25.93
2024-07-02 10:45:00,1207889,1,2.367,3.647,1.247,0.588,22.16,22.22,22.13,0.025,71.04,71.7,70.57,0.315,594.9033,596.3692,593.5898,0.9721441,599.095,600.8405,597.6568,1.118122,537.2854,540.1392,535.3364,1.157194,94.33568,94.50826,94.13726,0.1417584,0.1585746,0.1586692,0.1584727,3.707108e-05,0.1574666,0.1575861,0.1572918,7.345576e-05,0.1755907,0.1759433,0.1749384,0.0001843514,0.07278533,0.07317071,0.07252459,0.0001557722,37.14935,37.24274,37.07237,0.04335749,13.45,25.98
2024-07-02 10:46:00,1207890,1,3.207,4.447,1.247,0.765,22.11,22.16,22.08,0.022,71.01,71.7,70.69,0.256,597.5229,598.736,596.1563,0.8351123,601.8478,603.0686,600.6046,0.8257408,540.0211,541.9538,537.7648,0.9379606,94.65427,94.90045,94.48055,0.133166,0.158411,0.1585193,0.1583502,3.891265e-05,0.157272,0.1573658,0.1571814,4.140152e-05,0.1752788,0.1757108,0.1747706,0.0001675065,0.07315601,0.07341748,0.07285351,0.0001253125,37.15191,37.26673,37.02636,0.06152647,13.44,26.04
2024-07-02 10:47:00,1207891,1,3.487,4.447,2.047,0.543,21.99,22.09,21.91,0.052,71.23,71.59,70.96,0.183,600.0729,600.9071,598.8461,0.5331365,604.4197,605.4346,603.149,0.5985034,542.4224,543.56,540.9795,0.5844123,95.08047,95.18982,94.91534,0.08694588,0.1584496,0.1585214,0.158371,3.921787e-05,0.1573104,0.1573905,0.1572256,4.177758e-05,0.1752905,0.1756472,0.1748968,0.000116745,0.07346761,0.07362403,0.07328102,7.490475e-05,36.77654,37.05407,36.47297,0.1626239,13.42,26.08
2024-07-02 10:48:00,1207892,1,2.554,3.647,1.247,0.602,21.83,21.92,21.79,0.034,71.36,71.79,71.01,0.207,602.2052,604.0158,600.3196,1.234538,606.7606,608.8391,604.67,1.312625,544.5916,547.5332,542.131,1.379139,95.20894,95.32553,95.07288,0.08487549,0.158112,0.1584181,0.157784,0.0001972007,0.1569264,0.1572645,0.156534,0.0002151613,0.1748393,0.1754178,0.1741,0.0003061598,0.07374683,0.07414474,0.07341681,0.0001866802,36.37874,36.4934,36.24308,0.06642549,13.41,26.13
2024-07-02 10:49:00,1207893,1,2.5,3.647,2.047,0.447,21.8,21.84,21.78,0.012,70.83,71.51,70.17,0.361,603.0477,605.0095,601.8776,0.8435335,607.8156,609.9798,606.5895,0.9288809,545.6447,547.8452,544.0432,0.9112304,95.19395,95.47881,95.04101,0.1208697,0.1578538,0.1579246,0.1577343,4.489026e-05,0.1566159,0.1566978,0.1564849,5.360662e-05,0.1744596,0.1748047,0.1741462,0.0001369664,0.07389687,0.07419837,0.07367666,0.0001249366,36.58064,36.67621,36.45628,0.05938108,13.41,26.16
2024-07-02 10:50:00,1207894,1,2.554,4.447,1.247,0.758,21.87,21.92,21.81,0.031,71.24,71.53,70.96,0.139,606.6699,608.254,605.1096,0.8454731,611.6595,613.5668,610.0258,0.9317333,549.2209,551.5839,547.7341,0.8618422,95.72404,95.99705,95.47953,0.1482375,0.1577858,0.1578542,0.1577137,3.5148e-05,0.1565005,0.1565596,0.1564312,3.348641e-05,0.1742959,0.1745225,0.1740084,0.0001076308,0.07438551,0.07470635,0.07418396,0.0001164236,36.69737,36.75562,36.63855,0.0303759,13.41,26.19
