"TOA5","ILHA SOLTEIRA-SP","CR1000X","23875","CR1000X.Std.04.02","CPU:ILHA SOLTEIRA_SP_Rev01.CR1X","18206","Tab_dados_ILHA_SP"
"TIMESTAMP","RECORD","ILHA_SP_20.398447_51.356792_314m","Vel_Avg","Vel_Max","Vel_Min","Vel_Std","Temp_Avg","Temp_Max","Temp_Min","Temp_Std","UR_Avg","UR_Max","UR_Min","UR_Std","GHI1_Avg","GHI1_Max","GHI1_Min","GHI1_Std","GHI2_Avg","GHI2_Max","GHI2_Min","GHI2_Std","GHI3_Avg","GHI3_Max","GHI3_Min","GHI3_Std","GRI_Avg","GRI_Max","GRI_Min","GRI_Std","ALB1_Avg","ALB1_Max","ALB1_Min","ALB1_Std","ALB2_Avg","ALB2_Max","ALB2_Min","ALB2_Std","ALB3_Avg","ALB3_Max","ALB3_Min","ALB3_Std","Cell_Isc_Avg","Cell_Isc_Max","Cell_Isc_Min","Cell_Isc_Std","Cell_Temp_Avg","Cell_Temp_Max","Cell_Temp_Min","Cell_Temp_Std","BattV_Min","PTemp_C"
"TS","RN","","m/s","m/s","m/s","m/s","Deg C","Deg C","Deg C","Deg C","RH","RH","RH","RH","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m²","W/m²","W/m²","W/m²","W/m^2","W/m^2","W/m^2","W/m^2","","","","","","","","","","","","","Amps","Amps","Amps","Amps","°C","°C","°C","°C","Volts","Deg C"
"","","Smp:Sample","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Min","Smp"
2024-07-12 00:00:00,1221644,1,5.887,7.647,4.447,0.862,18.78,18.83,18.74,0.02,88.0,88.1,88.0,0.028,-0.3018346,-0.2852054,-0.317465,0.007291375,-0.4065093,-0.3784183,-0.4263328,0.009550205,0.0,0.0,0.0,0.0,0.1038567,0.1217122,0.08063594,0.009127966,-0.3431176,-0.2724044,-0.4081571,0.03237124,-0.2548072,-0.1962875,-0.2989108,0.02141862,NAN,inf,inf,NAN,0.0001938952,0.0001947656,0.0001929649,4.28127e-07,20.9605,20.99304,20.91312,0.01496924,12.76,20.15
2024-07-12 00:01:00,1221645,1,4.714,6.847,2.847,0.931,18.76,18.79,18.73,0.012,88.2,88.2,88.1,0.031,-0.2816913,-0.2638647,-0.2994129,0.007105942,-0.3827132,-0.3662474,-0.410271,0.009220512,0.0,0.0,0.0,0.0,0.1045823,0.121848,0.08985315,0.007142858,-0.3714835,-0.3167348,-0.4252036,0.02495606,-0.2734279,-0.2343832,-0.3128501,0.01753743,NAN,inf,inf,NAN,0.0001936894,0.0001945084,0.0001924504,4.291558e-07,20.94633,21.0014,20.90372,0.01755251,12.75,20.14
2024-07-12 00:02:00,1221646,1,4.607,6.847,2.847,0.978,18.77,18.8,18.74,0.013,88.2,88.2,88.0,0.039,-0.2805114,-0.2710006,-0.2935135,0.00471698,-0.373587,-0.3588011,-0.3907441,0.00758843,0.0,0.0,0.0,0.0,0.1020806,0.1133802,0.08974748,0.005955254,-0.3642415,-0.323368,-0.4162935,0.0217024,-0.2736534,-0.237661,-0.3089465,0.01758025,NAN,inf,inf,NAN,0.0001936423,0.0001945084,0.0001927076,3.900431e-07,20.94238,20.96692,20.9126,0.01433144,12.75,20.13
2024-07-12 00:03:00,1221647,1,5.207,7.647,2.847,1.172,18.75,18.77,18.71,0.012,88.1,88.2,88.0,0.041,-0.2780469,-0.2564028,-0.2981969,0.01001103,-0.3741592,-0.3420295,-0.3894122,0.01198791,0.0,0.0,0.0,0.0,0.1081871,0.1235431,0.09310499,0.006616472,-0.3883673,-0.3207282,-0.4654256,0.02941254,-0.2882444,-0.2441249,-0.3383768,0.01976002,NAN,inf,inf,NAN,0.0001935865,0.0001947656,0.0001924504,4.536438e-07,20.92377,20.96641,20.87709,0.01710342,12.76,20.12
2024-07-12 00:04:00,1221648,1,5.954,8.45,3.647,1.169,18.72,18.76,18.69,0.017,88.0,88.1,87.9,0.046,-0.2693835,-0.2521053,-0.2864529,0.007578262,-0.3677383,-0.3497753,-0.3869802,0.008291015,0.0,0.0,0.0,0.0,0.1077996,0.1198965,0.09433232,0.005843234,-0.4013457,-0.3466158,-0.4476157,0.02616035,-0.294099,-0.2450733,-0.3242563,0.01765909,NAN,inf,inf,NAN,0.0001935565,0.0001945084,0.0001927076,3.707138e-07,20.90551,20.96641,20.86719,0.02072389,12.76,20.11
2024-07-12 00:05:00,1221649,1,5.527,7.647,3.647,0.999,18.68,18.73,18.64,0.016,88.1,88.2,88.0,0.064,-0.2571146,-0.2356209,-0.2731846,0.009150812,-0.3641762,-0.3489257,-0.3813361,0.00785283,0.0,0.0,0.0,0.0,0.1073397,0.1244963,0.0900217,0.006898989,-0.4170742,-0.3556928,-0.5044822,0.02768866,-0.2945041,-0.2533568,-0.3427825,0.01821258,NAN,inf,inf,NAN,0.000193415,0.0001942511,0.0001924504,3.686994e-07,20.87844,20.91158,20.83217,0.01623724,12.76,20.1
2024-07-12 00:06:00,1221650,1,5.274,8.45,2.847,1.256,18.66,18.7,18.63,0.013,88.2,88.3,88.2,0.027,-0.2520457,-0.2388498,-0.2667367,0.006173834,-0.3618528,-0.3386703,-0.3863473,0.009698887,0.0,0.0,0.0,0.0,0.09553304,0.1123491,0.0841317,0.005706616,-0.3797182,-0.326847,-0.4533539,0.02646608,-0.2644207,-0.2243868,-0.3069414,0.01810583,NAN,inf,inf,NAN,0.0001931321,0.0001939939,0.0001921931,4.062683e-07,20.85361,20.90321,20.78727,0.01992798,12.75,20.08
2024-07-12 00:07:00,1221651,1,3.74,6.047,2.047,0.84,18.64,18.67,18.63,0.01,88.3,88.3,88.2,0.029,-0.2533566,-0.2364073,-0.2720073,0.006507214,-0.3557998,-0.3392022,-0.3821441,0.008549601,0.0,0.0,0.0,0.0,0.08788154,0.1105158,0.07156967,0.006933661,-0.3484339,-0.2841741,-0.4547925,0.0304663,-0.2474123,-0.2081814,-0.3058198,0.01744486,NAN,inf,inf,NAN,0.000192982,0.0001942511,0.0001921931,4.063803e-07,20.82859,20.87555,20.77054,0.01834024,12.76,20.07
