"TOA5","ILHA SOLTEIRA-SP","CR1000X","23875","CR1000X.Std.04.02","CPU:ILHA SOLTEIRA_SP_Rev01.CR1X","18206","Tab_dados_ILHA_SP"
"TIMESTAMP","RECORD","ILHA_SP_20.398447_51.356792_314m","Vel_Avg","Vel_Max","Vel_Min","Vel_Std","Temp_Avg","Temp_Max","Temp_Min","Temp_Std","UR_Avg","UR_Max","UR_Min","UR_Std","GHI1_Avg","GHI1_Max","GHI1_Min","GHI1_Std","GHI2_Avg","GHI2_Max","GHI2_Min","GHI2_Std","GHI3_Avg","GHI3_Max","GHI3_Min","GHI3_Std","GRI_Avg","GRI_Max","GRI_Min","GRI_Std","ALB1_Avg","ALB1_Max","ALB1_Min","ALB1_Std","ALB2_Avg","ALB2_Max","ALB2_Min","ALB2_Std","ALB3_Avg","ALB3_Max","ALB3_Min","ALB3_Std","Cell_Isc_Avg","Cell_Isc_Max","Cell_Isc_Min","Cell_Isc_Std","Cell_Temp_Avg","Cell_Temp_Max","Cell_Temp_Min","Cell_Temp_Std","BattV_Min","PTemp_C"
"TS","RN","","m/s","m/s","m/s","m/s","Deg C","Deg C","Deg C","Deg C","RH","RH","RH","RH","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m²","W/m²","W/m²","W/m²","W/m^2","W/m^2","W/m^2","W/m^2","","","","","","","","","","","","","Amps","Amps","Amps","Amps","°C","°C","°C","°C","Volts","Deg C"
"","","Smp:Sample","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Min","Smp"
2024-07-08 00:00:00,1215884,1,1.9,2.847,1.247,0.536,21.32,21.36,21.3,0.012,74.81,75.12,74.34,0.241,-2.048815,-2.032881,-2.064822,0.006289231,-1.7251,-1.697179,-1.739532,0.008895699,0.0,0.0,0.0,0.0,1.051186,1.093322,1.01629,0.01903439,-0.5125585,-0.4921924,-0.5357019,0.009853628,-0.6087695,-0.5859545,-0.6347176,0.01169015,NAN,inf,inf,NAN,0.0002030493,0.0002045415,0.0002022261,4.27406e-07,22.07621,22.13094,22.04111,0.0198833,12.58,20.72
2024-07-08 00:01:00,1215885,1,1.847,2.847,1.247,0.519,21.3,21.33,21.27,0.015,74.94,75.39,74.43,0.252,-2.027914,-2.006424,-2.047574,0.009140302,-1.718883,-1.690881,-1.739139,0.01162583,0.0,0.0,0.0,0.0,1.090246,1.105154,1.072744,0.007119321,-0.537687,-0.5290256,-0.5468017,0.00419527,-0.6343873,-0.6232157,-0.6471981,0.005194595,NAN,inf,inf,NAN,0.0002033152,0.0002042842,0.0002022261,4.262862e-07,22.05914,22.10586,22.02542,0.01888097,12.58,20.73
2024-07-08 00:02:00,1215886,1,2.38,3.647,1.247,0.469,21.31,21.36,21.27,0.02,75.35,75.43,75.23,0.044,-2.030949,-2.015353,-2.046554,0.006657067,-1.697592,-1.683128,-1.71236,0.006830263,0.0,0.0,0.0,0.0,1.055914,1.083023,1.029083,0.013289,-0.5201408,-0.5053809,-0.535638,0.007387206,-0.6222385,-0.6077152,-0.6407201,0.008067447,NAN,inf,inf,NAN,0.0002033194,0.0002042842,0.0002022261,4.243614e-07,22.1253,22.18371,22.05103,0.03390659,12.57,20.75
2024-07-08 00:03:00,1215887,1,1.967,2.847,1.247,0.478,21.33,21.36,21.3,0.012,75.32,75.7,75.02,0.185,-2.045965,-2.033359,-2.058361,0.006673474,-1.724931,-1.707963,-1.742736,0.009354767,0.0,0.0,0.0,0.0,1.051469,1.070074,1.030132,0.007475211,-0.5139799,-0.5028076,-0.5218829,0.003901358,-0.6096746,-0.6009486,-0.6222163,0.004180336,NAN,inf,inf,NAN,0.0002035939,0.0002045415,0.0002027406,3.943629e-07,22.14923,22.20095,22.09646,0.0193612,12.58,20.76
2024-07-08 00:04:00,1215888,1,2.34,2.847,1.247,0.437,21.34,21.37,21.31,0.014,75.66,75.79,75.52,0.074,-2.04485,-2.028946,-2.057221,0.006171659,-1.722392,-1.705617,-1.732164,0.006526381,0.0,0.0,0.0,0.0,1.03301,1.05501,1.012367,0.009426164,-0.5054331,-0.4942448,-0.5189865,0.005444853,-0.6000443,-0.5860366,-0.6163177,0.0065036,NAN,inf,inf,NAN,0.0002038683,0.0002047988,0.0002029979,3.580034e-07,22.16221,22.21242,22.11422,0.0207468,12.58,20.77
2024-07-08 00:05:00,1215889,1,1.82,2.847,1.247,0.415,21.32,21.36,21.28,0.016,75.6,75.81,75.32,0.157,-2.062694,-2.040002,-2.076919,0.007905827,-1.756521,-1.730044,-1.77656,0.01303376,0.0,0.0,0.0,0.0,1.012294,1.032876,0.9976043,0.006836783,-0.4909817,-0.4826081,-0.5026538,0.004062858,-0.5767866,-0.5615584,-0.5964452,0.007082601,NAN,inf,inf,NAN,0.0002039969,0.0002047988,0.0002029979,3.847358e-07,22.17609,22.22966,22.14034,0.02063471,12.57,20.79
2024-07-08 00:06:00,1215890,1,1.98,2.847,1.247,0.421,21.28,21.31,21.24,0.014,75.88,76.08,75.77,0.078,-2.083581,-2.057779,-2.108539,0.01316687,-1.802917,-1.771457,-1.844821,0.02375374,0.0,0.0,0.0,0.0,0.9866427,1.005169,0.9624401,0.01141509,-0.47403,-0.4576653,-0.4858363,0.007739809,-0.5481013,-0.5252954,-0.5661024,0.0126624,NAN,inf,inf,NAN,0.0002039069,0.000205056,0.0002029979,3.998498e-07,22.15415,22.19465,22.1137,0.01890281,12.58,20.8
2024-07-08 00:07:00,1215891,1,1.727,2.847,1.247,0.443,21.26,21.28,21.23,0.013,76.12,76.21,76.02,0.046,-2.129894,-2.09835,-2.173646,0.01976904,-1.872737,-1.834063,-1.933863,0.02854084,0.0,0.0,0.0,0.0,0.9393022,0.9743484,0.9086962,0.01721557,-0.441718,-0.4215305,-0.4614085,0.01159161,-0.5026109,-0.4718356,-0.5280961,0.01585984,NAN,inf,inf,NAN,0.0002040055,0.000205056,0.0002029979,4.18256e-07,22.13689,22.16905,22.09646,0.01498178,12.58,20.82
