"TOA5","ILHA SOLTEIRA-SP","CR1000X","23875","CR1000X.Std.04.02","CPU:ILHA SOLTEIRA_SP_Rev01.CR1X","18206","Tab_dados_ILHA_SP"
"TIMESTAMP","RECORD","ILHA_SP_20.398447_51.356792_314m","Vel_Avg","Vel_Max","Vel_Min","Vel_Std","Temp_Avg","Temp_Max","Temp_Min","Temp_Std","UR_Avg","UR_Max","UR_Min","UR_Std","GHI1_Avg","GHI1_Max","GHI1_Min","GHI1_Std","GHI2_Avg","GHI2_Max","GHI2_Min","GHI2_Std","GHI3_Avg","GHI3_Max","GHI3_Min","GHI3_Std","GRI_Avg","GRI_Max","GRI_Min","GRI_Std","ALB1_Avg","ALB1_Max","ALB1_Min","ALB1_Std","ALB2_Avg","ALB2_Max","ALB2_Min","ALB2_Std","ALB3_Avg","ALB3_Max","ALB3_Min","ALB3_Std","Cell_Isc_Avg","Cell_Isc_Max","Cell_Isc_Min","Cell_Isc_Std","Cell_Temp_Avg","Cell_Temp_Max","Cell_Temp_Min","Cell_Temp_Std","BattV_Min","PTemp_C"
"TS","RN","","m/s","m/s","m/s","m/s","Deg C","Deg C","Deg C","Deg C","RH","RH","RH","RH","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m²","W/m²","W/m²","W/m²","W/m^2","W/m^2","W/m^2","W/m^2","","","","","","","","","","","","","Amps","Amps","Amps","Amps","°C","°C","°C","°C","Volts","Deg C"
"","","Smp:Sample","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Min","Smp"
2024-07-09 00:00:00,1217324,1,1.445,2.047,0.0,0.452,16.22,16.24,16.2,0.011,90.8,90.9,90.8,0.017,-0.9903969,-0.9642501,-1.014435,0.01257866,-1.055034,-1.031858,-1.081071,0.01415647,0.0,0.0,0.0,0.0,0.4839002,0.4940926,0.4723135,0.005194209,-0.4892438,-0.4730946,-0.5093701,0.007139716,-0.4592707,-0.4451522,-0.4760218,0.007073644,NAN,inf,inf,NAN,0.0001733601,0.0001741874,0.0001721298,4.432332e-07,17.94786,17.98586,17.89024,0.01892752,12.58,17.84
2024-07-09 00:01:00,1217325,1,1.887,2.847,1.247,0.48,16.21,16.23,16.19,0.014,90.9,90.9,90.8,0.026,-1.013963,-0.9983159,-1.028979,0.006586957,-1.08275,-1.066667,-1.10161,0.006918321,0.0,0.0,0.0,0.0,0.4809771,0.4978878,0.4604784,0.006619859,-0.4745765,-0.4531145,-0.494829,0.00732274,-0.4443067,-0.4258071,-0.4651417,0.006844596,NAN,inf,inf,NAN,0.0001731586,0.0001739302,0.0001721298,4.066719e-07,17.93281,17.96913,17.89657,0.01856885,12.58,17.84
2024-07-09 00:02:00,1217326,1,1.62,2.047,1.247,0.399,16.2,16.23,16.16,0.014,91.0,91.0,90.9,0.024,-1.019033,-1.003753,-1.032281,0.006632654,-1.090123,-1.073832,-1.106565,0.006366368,0.0,0.0,0.0,0.0,0.4668636,0.4797983,0.4521921,0.006337504,-0.4583889,-0.4418667,-0.474525,0.007105492,-0.4285499,-0.4131562,-0.443919,0.007097255,NAN,inf,inf,NAN,0.0001730814,0.0001741874,0.0001721298,4.207974e-07,17.9217,17.97015,17.87983,0.0183305,12.58,17.83
2024-07-09 00:03:00,1217327,1,1.506,2.847,0.0,0.475,16.2,16.24,16.17,0.012,91.0,91.1,91.0,0.03,-1.025685,-1.015421,-1.039399,0.005942712,-1.088412,-1.073943,-1.103707,0.00576437,0.0,0.0,0.0,0.0,0.4644763,0.478088,0.4500517,0.005464658,-0.4527381,-0.4395343,-0.4635934,0.005462606,-0.4266064,-0.415565,-0.440769,0.005245474,NAN,inf,inf,NAN,0.0001729271,0.000173673,0.0001718726,3.920428e-07,17.91341,17.96964,17.87932,0.01775311,12.58,17.83
2024-07-09 00:04:00,1217328,1,1.874,2.047,1.247,0.33,16.21,16.24,16.19,0.012,91.0,91.1,90.9,0.022,-1.019222,-1.001806,-1.043103,0.008755291,-1.075246,-1.049283,-1.100282,0.01137455,0.0,0.0,0.0,0.0,0.4743467,0.4878606,0.461972,0.007029618,-0.4651268,-0.4458697,-0.4853103,0.009129024,-0.4409814,-0.4236835,-0.4609432,0.009467185,NAN,inf,inf,NAN,0.0001728285,0.000173673,0.0001721298,4.014682e-07,17.92283,17.9582,17.88973,0.01585698,12.58,17.82
2024-07-09 00:05:00,1217329,1,1.82,2.847,1.247,0.415,16.21,16.23,16.19,0.013,91.0,91.0,90.9,0.02,-0.9935142,-0.9703068,-1.015278,0.009975997,-1.046328,-1.024641,-1.071435,0.0108001,0.0,0.0,0.0,0.0,0.4803569,0.4969771,0.4672306,0.005353969,-0.4833381,-0.4656733,-0.5121855,0.007901823,-0.4587713,-0.4439107,-0.4842007,0.007614121,NAN,inf,inf,NAN,0.0001728113,0.0001739302,0.0001718726,3.508598e-07,17.92294,17.97545,17.88034,0.02128919,12.57,17.81
2024-07-09 00:06:00,1217330,1,1.342,2.847,0.0,0.621,16.21,16.26,16.19,0.014,91.0,91.1,90.9,0.04,-0.9733766,-0.9609224,-0.985192,0.006000168,-1.019732,-0.9996639,-1.042846,0.007772744,0.0,0.0,0.0,0.0,0.4929087,0.5221588,0.4771444,0.008548445,-0.5057742,-0.4872517,-0.5395305,0.01003112,-0.4828852,-0.4635138,-0.5169853,0.01042513,NAN,inf,inf,NAN,0.0001728328,0.0001739302,0.0001721298,4.401798e-07,17.92254,17.97699,17.88666,0.01835399,12.57,17.81
2024-07-09 00:07:00,1217331,1,2.034,2.847,1.247,0.342,16.22,16.24,16.2,0.012,91.0,91.0,90.9,0.022,-0.9540507,-0.9305106,-0.9749645,0.01143226,-0.9915947,-0.9619459,-1.018969,0.01400167,0.0,0.0,0.0,0.0,0.5093964,0.5233989,0.4946007,0.006376368,-0.533784,-0.512547,-0.5557863,0.009721554,-0.5133893,-0.4915377,-0.532464,0.01023473,NAN,inf,inf,NAN,0.0001727813,0.000173673,0.0001721298,3.913865e-07,17.94612,17.98535,17.90493,0.01776307,12.57,17.8
