"TOA5","SOUSA-PB","CR1000X","23878","CR1000X.Std.04.02","CPU:SOUSA_PB_Rev01.CR1X","22899","Tab_dados_SOUSA_PB"
"TIMESTAMP","RECORD","SOUSA_PB_6.837202S_38.293447O_244m","Vel_Avg","Vel_Max","Vel_Min","Vel_Std","Temp_Avg","Temp_Max","Temp_Min","Temp_Std","UR_Avg","UR_Max","UR_Min","UR_Std","GHI1_Avg","GHI1_Max","GHI1_Min","GHI1_Std","GHI2_Avg","GHI2_Max","GHI2_Min","GHI2_Std","GHI3_Avg","GHI3_Max","GHI3_Min","GHI3_Std","GRI_Avg","GRI_Max","GRI_Min","GRI_Std","ALB1_Avg","ALB1_Max","ALB1_Min","ALB1_Std","ALB2_Avg","ALB2_Max","ALB2_Min","ALB2_Std","ALB3_Avg","ALB3_Max","ALB3_Min","ALB3_Std","Cell_Isc_Avg","Cell_Isc_Max","Cell_Isc_Min","Cell_Isc_Std","Cell_Temp_Avg","Cell_Temp_Max","Cell_Temp_Min","Cell_Temp_Std","BattV_Min","PTemp_C","Prec_Tot"
2024-07-02 10:57:00,1248131,1,3.994,6.047,2.047,1.153,30.53,30.56,30.51,0.011,49.04,49.59,48.46,0.285,852.9174,853.4978,852.0903,0.3029663,864.8154,865.4766,864.0618,0.3676098,820.2074,823.0226,817.5305,1.126149,143.1742,144.3433,142.6337,0.3796926,0.1678515,0.1691913,0.1671987,0.000435642,0.1655475,0.1668149,0.1648489,0.0004177175,0.17455,0.1761767,0.1737485,0.0005103835,0.1136421,0.114027,0.1132764,0.0001569649,49.19378,49.32069,48.79029,0.1000072,13.17,34.79,0.0
2024-07-02 10:58:00,1248132,1,4.047,6.047,2.047,0.974,30.49,30.55,30.38,0.04,48.8,49.94,48.35,0.425,853.6097,854.0599,852.9871,0.2053329,865.6624,866.2421,864.949,0.2951125,820.5773,823.1613,817.0947,1.124817,142.9498,143.3293,142.4094,0.3007305,0.167489,0.1682465,0.1667882,0.0003748721,0.1651581,0.165912,0.1644433,0.0003845431,0.174238,0.1752488,0.1730583,0.0005315163,0.1136784,0.1140228,0.1131925,0.000152529,48.92645,49.25796,48.59825,0.1767668,13.18,34.81,0.0
2024-07-02 10:59:00,1248133,1,3.98,6.047,2.847,0.763,30.32,30.39,30.23,0.043,48.97,50.07,48.54,0.408,854.6694,855.4067,853.7893,0.5122582,867.0927,867.9014,866.1267,0.5650137,821.9098,823.7142,820.2875,0.7315729,142.7519,143.4341,142.416,0.3191867,0.1670268,0.1679122,0.1665195,0.0004303147,0.164634,0.1654704,0.164114,0.0004262362,0.1736825,0.1747531,0.1729812,0.0004306452,0.1138328,0.1140747,0.1136008,9.796095e-05,48.39108,48.59772,48.03576,0.1382935,13.18,34.82,0.0
2024-07-02 11:00:00,1248134,1,2.3,3.647,1.247,0.807,30.21,30.24,30.18,0.014,49.69,51.85,48.67,0.954,855.4682,856.0421,855.051,0.2589748,868.3755,869.3769,867.8428,0.3697405,823.4386,825.1477,821.4813,0.893616,143.5859,144.2579,142.6767,0.4579696,0.1678173,0.1685753,0.1667677,0.0005230762,0.1653251,0.1660161,0.1643752,0.000484458,0.1743491,0.175304,0.1732488,0.0005106897,0.1140415,0.1142906,0.1137631,0.000128573,48.33599,48.64613,48.04411,0.1678313,13.18,34.83,0.0
2024-07-02 11:01:00,1248135,1,2.674,4.447,1.247,0.788,30.28,30.31,30.23,0.018,49.58,51.82,48.72,0.749,856.3066,857.2463,855.5828,0.4656751,869.1278,869.403,868.813,0.1489389,824.6277,827.2318,822.2575,0.7358844,143.7211,144.2456,143.3734,0.2374826,0.1678388,0.1685855,0.1672678,0.0003482308,0.1653636,0.1660125,0.164934,0.0002848739,0.1742863,0.1751771,0.1733171,0.0003471396,0.1142144,0.1145746,0.1138947,0.0001004906,48.48241,48.6639,48.14638,0.09977152,13.18,34.84,0.0
2024-07-02 11:02:00,1248136,1,2.86,4.447,1.247,0.723,30.3,30.32,30.27,0.011,49.53,50.4,48.71,0.451,855.4135,855.9451,855.0322,0.2147072,869.0228,869.3808,868.674,0.178028,824.8759,826.6049,823.2477,0.5541702,143.6671,144.0838,143.3539,0.1846761,0.1679568,0.1683974,0.1676189,0.0002108366,0.1653277,0.1657943,0.1649824,0.000210201,0.1741757,0.1748736,0.173703,0.0002618929,0.1142559,0.1144944,0.1140319,7.626015e-05,48.60818,48.70724,48.43904,0.05404135,13.17,34.85,0.0
2024-07-02 11:03:00,1248137,1,2.847,3.647,2.047,0.547,30.3,30.32,30.27,0.013,49.18,49.85,48.66,0.304,855.9208,856.4907,855.2078,0.3098122,869.8174,870.4792,868.8577,0.4212345,825.7673,827.0217,824.5392,0.5943148,143.5076,143.6904,143.3283,0.09818765,0.1676665,0.1680149,0.1674771,0.0001322691,0.1649891,0.1653491,0.1648129,0.0001241422,0.1737935,0.1742796,0.1734926,0.000181506,0.114365,0.1145345,0.1141946,7.983954e-05,48.35321,48.56344,48.03812,0.0989283,13.17,34.86,0.0
2024-07-02 11:04:00,1248138,1,3.7,6.047,2.047,0.967,30.29,30.34,30.24,0.018,49.09,50.15,48.18,0.655,855.7874,856.3679,855.3561,0.2182451,870.0955,870.6166,869.4435,0.2239276,825.8796,827.5558,823.6659,0.8615649,143.4317,144.0288,142.7865,0.4199133,0.1676072,0.1681857,0.166835,0.0004690126,0.164853,0.1654777,0.1640886,0.0004939323,0.1736794,0.1745455,0.1726437,0.0005262278,0.1143927,0.114629,0.1140853,0.0001187491,48.56872,48.67896,48.37685,0.06757259,13.18,34.87,0.0
2024-07-02 11:05:00,1248139,1,3.034,5.247,1.247,0.844,30.37,30.45,30.28,0.041,48.66,49.55,48.15,0.392,856.4613,856.9988,855.5177,0.3773143,871.3093,871.8679,870.2917,0.4557198,827.1149,829.1805,824.1689,0.9469345,143.9024,144.4711,143.3992,0.3701114,0.1680105,0.1686866,0.1674532,0.00040812,0.1651492,0.1657933,0.164617,0.0003795001,0.1739717,0.175293,0.1732839,0.0004279237,0.1145673,0.1148612,0.114167,0.0001333618,48.63064,48.81278,48.50179,0.1069508,13.18,34.88,0.0
2024-07-02 11:06:00,1248140,1,3.62,6.047,2.047,0.864,30.43,30.48,30.38,0.028,48.51,49.75,47.84,0.551,856.8353,857.4373,856.1584,0.3025936,871.78,872.3511,871.2206,0.2521477,827.3517,829.5748,824.637,0.7685524,143.9076,144.3899,143.4168,0.2552885,0.1679566,0.1685695,0.1673021,0.0003420665,0.1650762,0.1656664,0.1644815,0.0003195747,0.1739352,0.1746447,0.1733102,0.0003272399,0.1145956,0.1149153,0.1142343,0.0001071034,48.55021,48.81114,48.20586,0.180151,13.17,34.89,0.0
2024-07-02 11:07:00,1248141,1,3.274,4.447,2.047,0.536,30.46,30.55,30.37,0.051,48.83,49.5,48.38,0.293,856.7692,857.5056,855.9755,0.3271121,872.0682,872.9117,870.8204,0.4076672,827.6582,829.7459,824.3301,1.224506,144.1978,144.4824,143.91,0.1292214,0.1682938,0.168563,0.1678968,0.0001333713,0.1653427,0.1655929,0.1650016,0.000121284,0.1742245,0.1747741,0.1736617,0.0002586913,0.1146318,0.1149145,0.1141662,0.0001706997,48.44,48.62291,48.24194,0.09928776,13.17,34.89,0.0
2024-07-02 11:08:00,1248142,1,2.3,3.647,1.247,0.593,30.6,30.68,30.52,0.045,48.8,49.54,47.58,0.582,857.4365,858.6124,853.9274,0.6277866,873.1874,874.0621,872.5912,0.3548423,828.7853,830.9771,825.9807,1.111431,144.7196,145.0313,144.3781,0.2004705,0.16878,0.1698311,0.1684141,0.0002685549,0.1657352,0.166079,0.1654066,0.0001927315,0.1746047,0.175155,0.1741224,0.0002415259,0.1148082,0.1151191,0.1144108,0.0001592755,48.79842,49.10435,48.38302,0.1734665,13.18,34.9,0.0
2024-07-02 11:09:00,1248143,1,2.367,3.647,1.247,0.489,30.62,30.66,30.58,0.021,48.38,49.43,47.81,0.404,858.5781,859.245,852.7728,0.9620148,874.4088,875.4902,868.1989,1.117073,829.8148,831.8537,816.6005,1.968433,145.0101,145.3383,144.6833,0.2207158,0.1688835,0.1697705,0.1684685,0.00027623,0.1658303,0.166754,0.1654477,0.0002694172,0.1747494,0.1773807,0.1741082,0.0004714303,0.1149822,0.11527,0.1131603,0.0002716286,49.35086,49.54971,49.11216,0.1307246,13.17,34.92,0.0
2024-07-02 11:10:00,1248144,1,1.368,2.047,0.0,0.616,30.74,30.83,30.64,0.055,48.3,49.29,47.74,0.432,858.493,859.413,857.0214,0.3574233,874.751,875.7155,871.8905,0.5329304,830.42,833.2269,826.592,1.245447,145.5998,145.8632,145.1212,0.148596,0.169591,0.1699091,0.1689938,0.0001845102,0.166437,0.1669212,0.1659382,0.0001864478,0.1753249,0.1760871,0.1745513,0.0003300373,0.1151002,0.1154882,0.1145761,0.000173348,49.95163,50.46871,49.52306,0.2766329,13.16,34.93,0.0
2024-07-02 11:11:00,1248145,1,2.405,3.647,0.0,0.918,30.96,31.03,30.81,0.067,47.7,49.0,46.84,0.656,857.955,858.9049,856.7297,0.5117464,874.3482,875.6943,873.4078,0.5527934,830.2145,833.5083,825.5471,1.440283,145.6487,146.2681,144.5409,0.4702924,0.1697862,0.1704754,0.1685675,0.0004649106,0.1666018,0.1673029,0.1654194,0.0004633701,0.1754592,0.1764632,0.1742803,0.0005254457,0.1151263,0.1155725,0.1144853,0.0001969529,50.91177,51.11175,50.47815,0.1881468,13.17,34.95,0.0
2024-07-02 11:12:00,1248146,1,2.58,3.647,1.247,0.796,30.99,31.02,30.96,0.015,47.84,48.7,46.9,0.472,858.3776,859.4344,854.6306,0.7419118,874.9991,875.991,874.1398,0.4494097,830.7465,832.5796,828.0049,0.9712269,145.1907,145.4808,144.5466,0.2518497,0.1691315,0.1698936,0.1684368,0.0002738647,0.16592,0.1661736,0.1652399,0.000233672,0.1747548,0.1752458,0.1739862,0.000292247,0.1151931,0.1154417,0.114826,0.0001323937,50.78917,51.03395,50.57355,0.1220736,13.17,34.98,0.0
2024-07-02 11:13:00,1248147,1,2.059,3.647,0.0,0.807,30.96,31.03,30.92,0.031,47.97,49.62,47.01,0.817,858.3308,859.1399,857.3877,0.3994494,874.8322,875.6435,874.1035,0.3578334,830.7272,832.6249,828.7592,0.8230914,144.8671,145.4467,144.5087,0.2911329,0.1687799,0.1693274,0.1683243,0.0003471784,0.1655978,0.1661599,0.165161,0.0003352825,0.1743895,0.175107,0.1737127,0.0004106975,0.1151835,0.1154424,0.1149115,0.0001128825,50.66781,50.87224,50.52298,0.0624471,13.18,35.01,0.0
2024-07-02 11:14:00,1248148,1,2.26,3.647,1.247,0.634,30.97,31.0,30.93,0.016,48.12,48.55,47.78,0.222,856.9814,858.081,855.6618,0.4943435,874.2265,875.3981,873.2465,0.6152803,830.4944,833.202,828.978,0.893858,144.7584,145.0306,144.4479,0.1837731,0.1689193,0.1691895,0.1685317,0.0001817482,0.1655898,0.1659418,0.1652502,0.0002266599,0.1743066,0.1748341,0.1736139,0.0002803239,0.1151653,0.1155415,0.1149402,0.0001247597,50.91634,50.9883,50.52517,0.06819941,13.18,35.04,0.0
2024-07-02 11:15:00,1248149,1,1.874,2.847,1.247,0.464,31.08,31.26,30.97,0.081,49.03,49.58,48.59,0.272,857.1162,857.8292,856.3809,0.3882459,874.7855,875.6373,874.0751,0.3557834,831.296,834.7379,828.7846,1.181865,145.2752,145.5104,144.9582,0.1579853,0.1694786,0.1698464,0.1689998,0.0002481939,0.1660561,0.1664261,0.1655924,0.00022701,0.17475,0.1753685,0.1740769,0.0003699476,0.1152974,0.1157733,0.1149436,0.0001600376,51.28366,51.5902,50.81332,0.1790688,13.18,35.08,0.0
2024-07-02 11:16:00,1248150,1,2.247,3.647,1.247,0.577,31.42,31.54,31.23,0.091,47.54,49.1,46.42,0.787,856.0133,856.891,855.2111,0.3848003,873.925,874.6913,873.2502,0.3619215,830.6418,835.0269,828.2729,0.9823298,145.2385,145.5926,144.8898,0.1811017,0.1696806,0.169961,0.1692127,0.000166744,0.1662036,0.1664968,0.1657425,0.0001713058,0.1748618,0.1756135,0.1737164,0.0002618409,0.1152347,0.1158452,0.1149062,0.0001355626,51.77651,51.9295,51.52131,0.1001505,13.18,35.11,0.0
2024-07-02 11:17:00,1248151,1,4.5,6.847,2.847,1.408,31.43,31.54,31.29,0.066,46.87,48.1,46.27,0.457,856.9128,858.5309,855.9239,0.6665685,874.5551,875.7037,873.7156,0.551069,830.8483,832.9423,828.6764,0.8615511,144.5265,144.8735,143.8354,0.2138159,0.1686864,0.1691408,0.1676461,0.0003084317,0.1652802,0.1656467,0.1643559,0.0002776899,0.1739729,0.1744613,0.1730545,0.0003195944,0.1152395,0.1155207,0.1149607,0.000114115,51.35747,51.87839,50.646,0.3593059,13.19,35.15,0.0
2024-07-02 11:18:00,1248152,1,3.42,6.047,2.047,0.913,31.05,31.27,30.86,0.121,46.83,47.98,46.01,0.556,858.8359,859.4176,858.2816,0.2309176,876.2034,876.898,875.6603,0.273071,831.7444,834.4539,830.042,0.6601763,143.4269,143.7723,142.8639,0.2540716,0.1670049,0.1675367,0.1664095,0.000287857,0.1636965,0.1642683,0.1631424,0.0002690736,0.1724457,0.1731247,0.1718157,0.0002832921,0.1152768,0.1156984,0.1150306,9.313748e-05,49.8299,50.63656,49.19543,0.3581691,13.19,35.19,0.0
2024-07-02 11:19:00,1248153,1,2.914,3.647,2.047,0.491,30.84,30.89,30.81,0.018,47.98,48.7,47.14,0.473,859.7687,860.434,858.9829,0.2952807,877.4082,878.061,876.5853,0.3317824,832.8424,834.512,831.2959,0.6165332,143.9728,144.2989,143.7566,0.1578854,0.1674501,0.1678678,0.1671592,0.0001984937,0.1640842,0.1644806,0.1637914,0.0001913065,0.172864,0.1734915,0.1724838,0.0002327179,0.1154083,0.1156402,0.1151932,8.573887e-05,49.4671,49.53144,49.2121,0.04893656,13.16,35.21,0.0
2024-07-02 11:20:00,1248154,1,3.287,5.247,2.047,0.832,30.89,30.92,30.83,0.025,48.08,49.46,46.95,0.762,860.6163,861.6875,859.3931,0.6498824,878.3723,879.447,877.2578,0.6117833,833.8895,835.4559,831.7539,0.759759,143.9211,144.4225,143.4963,0.2600702,0.1672383,0.1679029,0.1666466,0.0003998453,0.1638574,0.1644995,0.1632834,0.0003783382,0.172601,0.1733914,0.1719228,0.0004155585,0.1155449,0.1157623,0.115259,9.998238e-05,49.31738,49.52872,49.07337,0.1438951,13.15,35.23,0.0
2024-07-02 11:21:00,1248155,1,2.954,6.047,1.247,1.427,30.87,30.9,30.83,0.018,47.46,48.57,47.06,0.342,860.8463,862.192,859.0944,0.9327386,878.8625,880.1821,877.1425,0.855726,834.4223,836.5007,831.6642,1.047133,144.0568,144.5221,143.2461,0.4026647,0.1673436,0.1678459,0.1666648,0.0003274648,0.1639138,0.1643894,0.1632167,0.0003267486,0.1726465,0.1733251,0.1715374,0.0003894006,0.1156222,0.1158962,0.1152548,0.0001378962,49.37857,49.70044,48.81514,0.2272266,13.16,35.25,0.0
2024-07-02 11:22:00,1248156,1,2.487,3.647,1.247,0.61,31.08,31.26,30.87,0.106,48.06,49.25,47.01,0.643,857.7347,859.3112,856.866,0.6310645,876.0559,877.3314,875.2264,0.5883209,832.1125,835.3898,829.7916,1.190778,144.035,144.415,143.7025,0.1444729,0.1679064,0.168268,0.167142,0.0002385819,0.1643963,0.1647281,0.1637036,0.0002115838,0.1730761,0.1736564,0.1722863,0.0003352225,0.1153264,0.1157722,0.1150094,0.0001628253,49.80376,50.08252,49.47829,0.1346779,13.15,35.26,0.0
2024-07-02 11:23:00,1248157,1,2.847,4.447,1.247,0.787,31.29,31.36,31.24,0.028,47.03,47.94,46.28,0.51,858.2885,859.0337,857.384,0.3892703,876.6166,877.3023,875.7427,0.3482833,832.5073,835.175,830.8995,0.9278915,144.4729,145.0217,143.9984,0.2978891,0.1683328,0.1689941,0.167688,0.0003972181,0.1648135,0.1654617,0.1641845,0.0003737276,0.1735455,0.1742828,0.1726198,0.0004173419,0.115413,0.115785,0.1151857,0.0001289814,50.36456,50.49959,50.10754,0.1031059,13.15,35.27,0.0
2024-07-02 11:24:00,1248158,1,2.727,3.647,2.047,0.502,31.22,31.29,31.17,0.028,46.99,47.51,46.46,0.306,859.0742,859.6252,858.5366,0.2501323,877.4714,878.1022,876.843,0.3058254,833.1659,835.0308,830.6707,1.008431,144.4023,144.535,144.1785,0.08485186,0.1680844,0.1682597,0.1678611,9.849284e-05,0.16456,0.164726,0.164344,9.399598e-05,0.1733124,0.1737332,0.172785,0.0002454884,0.1154882,0.1157442,0.1151459,0.0001401909,50.08233,50.26078,49.90371,0.08135796,13.15,35.28,0.0
2024-07-02 11:25:00,1248159,1,1.368,2.847,0.0,0.65,31.22,31.3,31.16,0.044,48.13,49.34,47.05,0.485,857.9326,859.6161,854.6124,1.346112,876.8951,878.2901,875.4872,0.7463679,832.7623,835.3615,830.1418,1.061062,145.0836,145.2616,144.547,0.1943198,0.1690887,0.1698504,0.1682718,0.0004161852,0.1654381,0.1658258,0.1647314,0.0003160171,0.1742089,0.1749614,0.1733462,0.0003732414,0.1154594,0.1157998,0.1151202,0.0001385982,50.55853,51.22152,50.0303,0.3656784,13.14,35.3,0.0
2024-07-02 11:26:00,1248160,1,3.26,4.447,1.247,0.918,31.31,31.34,31.27,0.017,47.99,48.76,46.54,0.66,857.3516,859.4247,855.3452,1.198102,876.0472,877.5255,874.6889,0.7380731,832.2336,833.7572,830.5582,0.795887,144.6336,145.0257,144.1166,0.2273802,0.1687281,0.1694913,0.1677349,0.0004775293,0.1651194,0.1655493,0.1643043,0.0003545925,0.1738106,0.174538,0.1728816,0.0003828958,0.1154282,0.1156258,0.1152011,0.0001061969,51.29717,51.50805,50.58612,0.1930074,13.15,35.31,0.0
2024-07-02 11:27:00,1248161,1,2.9,3.647,2.047,0.435,31.24,31.3,31.19,0.028,47.42,48.29,46.72,0.347,859.3036,859.7587,858.4893,0.224262,877.5399,878.0445,876.8845,0.2384162,833.3866,835.4901,831.5731,0.8783758,144.3053,144.6628,144.1162,0.12753,0.1679283,0.1683058,0.1676859,0.0001415637,0.1644419,0.1647824,0.1641945,0.0001295877,0.1731535,0.1736559,0.1727355,0.0002158067,0.115544,0.11583,0.1152855,0.0001216238,50.52395,50.85216,50.23903,0.1392057,13.14,35.33,0.0
2024-07-02 11:28:00,1248162,1,2.834,4.447,1.247,0.87,31.17,31.2,31.13,0.016,47.67,48.25,47.02,0.371,860.955,862.0632,858.1507,1.038135,879.4395,880.5664,877.6278,0.8226994,835.1245,838.06,831.5901,1.291227,144.9402,145.7437,144.2238,0.4721471,0.1683449,0.1692196,0.1677299,0.0004131032,0.1648045,0.1656676,0.1642574,0.0004221236,0.1735501,0.1745596,0.1723268,0.0004952402,0.1157825,0.1161832,0.1152858,0.00018176,50.48077,50.66499,50.33568,0.1178626,13.16,35.35,0.0
2024-07-02 11:29:00,1248163,1,2.278,3.647,0.0,1.021,31.25,31.31,31.19,0.033,47.24,48.93,46.3,0.837,861.7048,862.2576,861.1389,0.3121682,879.7205,880.7778,868.4984,1.713688,835.8167,838.2198,833.7525,0.9636105,144.9101,145.2977,144.3641,0.1825464,0.1681599,0.168527,0.1676299,0.000189048,0.1647149,0.1662226,0.1644046,0.0002774829,0.1733739,0.1739666,0.172868,0.0002573153,0.1158752,0.1162104,0.1155993,0.0001324265,50.42379,50.62057,50.27459,0.08709035,13.16,35.36,0.0
