"TOA5","SOUSA-PB","CR1000X","23878","CR1000X.Std.04.02","CPU:SOUSA_PB_Rev01.CR1X","22899","Tab_dados_SOUSA_PB"
"TIMESTAMP","RECORD","SOUSA_PB_6.837202S_38.293447O_244m","Vel_Avg","Vel_Max","Vel_Min","Vel_Std","Temp_Avg","Temp_Max","Temp_Min","Temp_Std","UR_Avg","UR_Max","UR_Min","UR_Std","GHI1_Avg","GHI1_Max","GHI1_Min","GHI1_Std","GHI2_Avg","GHI2_Max","GHI2_Min","GHI2_Std","GHI3_Avg","GHI3_Max","GHI3_Min","GHI3_Std","GRI_Avg","GRI_Max","GRI_Min","GRI_Std","ALB1_Avg","ALB1_Max","ALB1_Min","ALB1_Std","ALB2_Avg","ALB2_Max","ALB2_Min","ALB2_Std","ALB3_Avg","ALB3_Max","ALB3_Min","ALB3_Std","Cell_Isc_Avg","Cell_Isc_Max","Cell_Isc_Min","Cell_Isc_Std","Cell_Temp_Avg","Cell_Temp_Max","Cell_Temp_Min","Cell_Temp_Std","BattV_Min","PTemp_C","Prec_Tot"
"TS","RN","","m/s","m/s","m/s","m/s","Deg C","Deg C","Deg C","Deg C","RH","RH","RH","RH","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m²","W/m²","W/m²","W/m²","W/m^2","W/m^2","W/m^2","W/m^2","","","","","","","","","","","","","Amps","Amps","Amps","Amps","°C","°C","°C","°C","Volts","Deg C","mm"
"","","Smp:Sample","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Min","Smp","Tot"
2024-07-05 00:00:00,1251794,1,2.687,3.647,2.047,0.457,25.76,25.82,25.7,0.025,52.41,52.6,52.23,0.087,-3.133255,-3.120697,-3.145492,0.005195908,-3.143126,-3.112808,-3.160865,0.01283499,0.0,0.0,0.0,0.0,0.2465533,0.3236174,0.1600454,0.03886604,-0.07767685,-0.04288882,-0.1013067,0.01276667,-0.07744666,-0.04251486,-0.1015589,0.01294599,NAN,INF,INF,NAN,0.0001272242,0.0001284131,0.0001258655,4.620147e-07,25.98048,26.04922,25.55972,0.08321256,12.61,26.33,0.0
2024-07-05 00:01:00,1251795,1,2.14,2.847,1.247,0.486,25.82,25.85,25.78,0.014,52.34,52.48,52.21,0.076,-3.105044,-3.072652,-3.141583,0.01819053,-3.054432,-3.003641,-3.11573,0.02956018,0.0,0.0,0.0,0.0,0.2848639,0.3626298,0.1923908,0.04940837,-0.09147742,-0.06242071,-0.1169533,0.01541069,-0.09298142,-0.06323295,-0.1200708,0.01572937,NAN,INF,INF,NAN,0.0001271223,0.0001281583,0.0001261203,3.997553e-07,25.99093,26.05914,25.56911,0.09794126,12.61,26.31,0.0
2024-07-05 00:02:00,1251796,1,1.333,2.847,0.0,0.713,25.81,25.85,25.78,0.015,52.39,52.56,52.24,0.086,-3.053313,-3.02352,-3.097492,0.02066391,-2.989003,-2.967752,-3.008995,0.007908442,0.0,0.0,0.0,0.0,0.255657,0.3652394,0.1320449,0.08094219,-0.08477866,-0.045429,-0.1185204,0.0257636,-0.08673965,-0.04620917,-0.1218867,0.02672233,NAN,INF,INF,NAN,0.000126978,0.0001279036,0.0001261203,4.05397e-07,25.9933,26.08422,25.60516,0.08614804,12.62,26.28,0.0
2024-07-05 00:03:00,1251797,1,1.414,2.047,0.0,0.668,25.76,25.82,25.7,0.028,52.56,52.72,52.5,0.041,-3.072335,-3.029902,-3.121804,0.02674532,-3.051596,-2.990474,-3.109695,0.036182,0.0,0.0,0.0,0.0,0.09827123,0.1337189,0.06575454,0.0179956,-0.03227922,-0.0215456,-0.04348331,0.006034643,-0.03251794,-0.02169018,-0.04418694,0.006150735,NAN,INF,INF,NAN,0.0001267954,0.0001273941,0.0001258655,3.475235e-07,25.91211,26.01213,25.83502,0.03855469,12.62,26.26,0.0
2024-07-05 00:04:00,1251798,1,1.025,2.047,0.0,0.763,25.71,25.73,25.68,0.014,52.72,52.97,52.55,0.136,-3.172874,-3.125053,-3.236701,0.02815282,-3.160051,-3.104181,-3.226739,0.03433426,0.0,0.0,0.0,0.0,0.04368481,0.1429209,-0.1015227,0.07864383,-0.01493201,0.02959617,-0.04535707,0.02414462,-0.01504819,0.02962959,-0.04568245,0.02425106,NAN,INF,-INF,NAN,0.00012646,0.0001271393,0.0001256108,3.24474e-07,25.83209,25.93221,25.38158,0.09828685,12.59,26.24,0.0
2024-07-05 00:05:00,1251799,1,1.217,2.047,0.0,0.381,25.63,25.7,25.58,0.029,52.88,52.99,52.75,0.052,-3.307545,-3.227128,-3.384125,0.04442622,-3.322159,-3.224332,-3.408401,0.05120846,0.0,0.0,0.0,0.0,-0.1122973,-0.06840952,-0.1743199,0.0308965,0.03366088,0.05189097,0.02071152,0.008874833,0.03350288,0.05160124,0.02058796,0.008759671,NAN,-INF,-INF,NAN,0.000126426,0.0001271393,0.0001256108,3.5054e-07,25.72338,25.80787,25.26508,0.09705885,12.61,26.21,0.0
2024-07-05 00:06:00,1251800,1,1.98,3.647,1.247,0.625,25.56,25.61,25.52,0.019,53.06,53.18,52.91,0.054,-3.446816,-3.375854,-3.493212,0.03689258,-3.463485,-3.399619,-3.511343,0.02686869,0.0,0.0,0.0,0.0,-0.1143668,-0.01233414,-0.2090379,0.07050113,0.03400272,0.06130316,0.003534958,0.02049663,0.03377406,0.06082887,0.003527693,0.02030529,NAN,-INF,-INF,NAN,0.0001262052,0.0001271393,0.0001251013,3.8542e-07,25.65602,25.74518,25.16791,0.1086255,12.61,26.19,0.0
2024-07-05 00:07:00,1251801,1,2.346,4.447,0.0,0.942,25.57,25.62,25.53,0.017,53.06,53.21,52.88,0.094,-3.487478,-3.469924,-3.503498,0.00827536,-3.480676,-3.432241,-3.506903,0.01820321,0.0,0.0,0.0,0.0,0.03187856,0.2242483,-0.1043004,0.1145446,-0.007933076,0.03001432,-0.0642104,0.03213727,-0.008147452,0.0298373,-0.0650221,0.03235402,NAN,INF,-INF,NAN,0.0001256787,0.000126375,0.0001245918,3.831687e-07,25.71401,25.77967,25.59264,0.02672746,12.62,26.16,0.0
2024-07-05 00:08:00,1251802,1,2.434,3.647,2.047,0.473,25.6,25.62,25.56,0.016,53.05,53.22,52.92,0.07,-3.410599,-3.350707,-3.487085,0.04177956,-3.370491,-3.286684,-3.444544,0.04605783,0.0,0.0,0.0,0.0,0.1615978,0.2489165,0.07703567,0.04548849,-0.0472119,-0.02256651,-0.07145587,0.01315668,-0.04779897,-0.02281848,-0.07269493,0.01340925,NAN,INF,INF,NAN,0.0001255683,0.0001261203,0.0001245918,3.294361e-07,25.75301,25.81364,25.43071,0.06420001,12.62,26.14,0.0
2024-07-05 00:09:00,1251803,1,1.954,2.847,1.247,0.464,25.6,25.64,25.58,0.013,53.02,53.2,52.92,0.072,-3.291469,-3.253434,-3.348606,0.02765066,-3.225155,-3.150777,-3.307287,0.04085236,0.0,0.0,0.0,0.0,0.2568265,0.3351195,0.2121594,0.03169001,-0.07760432,-0.06405433,-0.09905675,0.009570247,-0.07923587,-0.06502893,-0.1023557,0.01017094,NAN,INF,INF,NAN,0.0001255174,0.0001266298,0.0001245918,3.890517e-07,25.76163,25.82199,25.37897,0.07241534,12.62,26.11,0.0
2024-07-05 00:10:00,1251804,1,2.154,3.647,1.247,0.644,25.6,25.62,25.56,0.014,53.04,53.13,52.95,0.038,-3.201794,-3.162868,-3.250897,0.02380354,-3.101239,-3.049419,-3.155132,0.0294283,0.0,0.0,0.0,0.0,0.3156281,0.3627547,0.2591794,0.03184823,-0.09844253,-0.08091232,-0.1131627,0.009899276,-0.1016444,-0.08337573,-0.1171233,0.01040078,NAN,INF,INF,NAN,0.000125407,0.0001266298,0.0001248465,3.505399e-07,25.76112,25.84131,25.31578,0.102682,12.6,26.09,0.0
